Category ID	Category Name	Number	Name
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo537	Zane - Secrets of the Forbidden Spinjitzu
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo544	Lloyd - Secrets of the Forbidden Spinjitzu
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo547	Nya - Secrets of the Forbidden Spinjitzu
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo546	Cole FS
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo536	Jay FS
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo545	Zane FS
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo542	Nya FS
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo534	Jay FS (Spinjitzu Slam)
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo535	Zane FS (Spinjitzu Slam)
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo533	Lloyd FS (Spinjitzu Slam)
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo540	Aspheera
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo541	Char
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo543	Pyro Whipper with Armor Shoulder Pads
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo539	Pyro Slayer
67	Town / City / Harbor	cty1062	Diver - Male, Black Wetsuit with White Logo and Lime Trim and Flippers, Blue Helmet and Air Tanks
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo531	Kai - Secrets of the Forbidden Spinjitzu
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo532	Cole - Secrets of the Forbidden Spinjitzu
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo530	Kai FS (Spinjitzu Slam)
771	Friends	frnd323	Friends Stephanie - Gymnast
771	Friends	frnd324	Friends Mia - Gymnast
67	Town / City / Space Port	cty1063	Astronaut - Male, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Black Angular Beard
67	Town / City / Space Port	cty1064	Astronaut - Female, White Spacesuit with Orange Lines, Closed Mouth Smile
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo538	Kai FS
768	Super Heroes / Super Heroes Other	sh603	PS4 Spider-Man (Comic-Con 2019 Exclusive)
36	Technic / Competition	tech035	Technic Figure Cyber Person, Black Legs, Lime Torso, Mechanical Arms, Dark Gray Head, Cyborg Eyepiece
167	DUPLO / Super Heroes / Spider-Man	47394pb270	Duplo Figure Lego Ville, Electro
167	DUPLO / Disney / Planes	crs031	Duplo Chug
167	DUPLO / Disney / Planes	crs032	Duplo El Chupacabra
167	DUPLO / Disney / Planes	crs033	Duplo Skipper Riley
167	DUPLO / Disney / Planes / Planes Fire & Rescue	crs034	Duplo Dusty Crophopper - Pontoons
167	DUPLO / Disney / Planes / Planes Fire & Rescue	crs035	Duplo Blade Ranger
167	DUPLO / Bob The Builder	btb013	Duplo Scrambler
67	Town / City / Space Port	cty1065	Astronaut - Female, Orange Spacesuit with Dark Bluish Gray Lines, Trans Light Blue Large Visor, Open Mouth Smile
67	Town / City / Space Port	cty1066	City Space Robot, Drone, Medium Azure Eyes
67	Town / City / Space Port	cty1067	Astronaut - Female, Blue Jumpsuit, Tan Hair Tousled with Side Part, Freckles, Open Mouth Smile
67	Town / City / Space Port	cty1068	Astronaut - Male, Blue Jumpsuit, Dark Bluish Gray Hair and Full Angular Beard, Open Mouth Smile
67	Town / City / Space Port	cty1069	Scientist - Female, Red Cap with Ponytail Hair, Blue Goggles and Light Bluish Gray Legs
67	Town / City / Space Port	cty1070	Launch Director - Male, Black Vest with Blue Striped Tie, Dark Bluish Gray Legs, Dark Bluish Gray Hair, Glasses and Moustache
67	Town / City / Space Port	cty1071	City Space Robot, Standing, Medium Azure Eyes
167	DUPLO / Disney / Planes / Planes Fire & Rescue	crs036	Duplo Drip
545	FIRST LEGO League	fst028	FIRST LEGO League (FLL) Mission Mars Male Astronaut
545	FIRST LEGO League	fst029	FIRST LEGO League (FLL) Mission Mars Female Astronaut
545	FIRST LEGO League	fst030	FIRST LEGO League (FLL) Mission Mars Male Worker
545	FIRST LEGO League	fst031	FIRST LEGO League (FLL) Mission Mars Female Worker
771	Friends	frnd325	Friends Zobo the Robot - Roller Skate
768	Super Heroes / Batman II	sh604	Zebra Batman (Comic-Con 2019 Exclusive)
65	Star Wars / Star Wars Episode 4/5/6	sw1069	Obi-Wan Kenobi (Old with Light Bluish Gray Hair - 20th Anniversary Torso)
1043	Stranger Things	st009	Barb (Comic-Con 2019 Exclusive)
1197	BrickLink Designer Program	adp001	Löwenstein Queen / Princess
1197	BrickLink Designer Program	adp002	Löwenstein Knight / Man-at-Arms
1197	BrickLink Designer Program	adp003	Löwenstein Archer / Boy
273	BIONICLE	bio031	Piraka Thok
273	BIONICLE	bio032	Inika Toa Kongu
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo549	Blizzard Samurai - Ninja Helmet with Trans-Light Blue Horns
768	Super Heroes / Spider-Man Far From Home	sh606	Happy Hogan
167	DUPLO	47394pb271	Duplo Figure Lego Ville, Female, Yellow Legs, Magenta Shirt  with Flower, Black Hair
167	DUPLO / DUPLO, Town / Fire	47394pb272	Duplo Figure Lego Ville, Male Firefighter, Black Legs, Black Jacket with Safety Harness, White Helmet with Silver Fire Badge and Radio, Brown Eyes
167	DUPLO / DUPLO, Town / Fire	47394pb273	Duplo Figure Lego Ville, Female Firefighter, Black Legs, Black Jacket with Safety Harness, White Helmet with Silver Fire Badge and Radio, Green Eyes
67	Town	twn374	NASA Apollo 11 Astronaut - Male with White Torso with NASA Logo and Thin Grin
67	Town	twn373	NASA Apollo 11 Astronaut - Male with White Torso with NASA Logo and Lopsided Smile
65	Star Wars / Star Wars Episode 4/5/6	sw1038	Biggs Darklighter (Hair)
768	Super Heroes / Ant-Man and the Wasp	sh517a	The Wasp (Hope van Dyne) - Trans-Light Blue Wings
771	Friends	frnd326	Friends Mia - Lime Cropped Trousers, Striped Top, Bow
771	Friends	frnd327	Friends Vicky - Yellow Skirt, Bright Light Orange Top, Sunglasses
1042	Hidden Side	hs001	Jack Davids - Red Jacket with Cap and Hood (Large Smile / Grumpy)
1042	Hidden Side	hs002	J.B. Watt - Large Smile / Annoyed
1042	Hidden Side	hs005	Douglas Elton / El Fuego - Coveralls with Hair
1042	Hidden Side	hs003	Parker L. Jackson - Black Top with Beanie (Open Mouth Smile / Scared)
1042	Hidden Side	hs007	Captain Jonas
1042	Hidden Side	hs008	Jonas Jr.
1042	Hidden Side	hs006	Mr. Branson
1042	Hidden Side	hs004	Jack Davids - White Hoodie with Cap and Hood (Large Smile / Grumpy)
768	Super Heroes / Captain Marvel	sh597a	Maria Rambeau - Black Helmet and Oxygen Mask
850	Jurassic World / Legend of Isla Nublar	jw048	Owen Grady - Open Neck Shirt
850	Jurassic World / Legend of Isla Nublar	jw051	Tourist - Pink Jacket
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo550	Wu Master, Fuzzy Cape
771	Friends	frnd328	Friends Mia - Dark Blue Trousers, Lime Top, Red Hair, Sunglasses
771	Friends	frnd329	Friends Emma - Medium Lavender Top with White Birds, Sand Blue Vest, Medium Light Blue Trousers, Bow
67	Town	twn375	Helicopter Pilot - Dark Blue Suit with Harness
971	The LEGO Movie 2	tlm201	Lucy Wyldstyle with Magenta Lined Hoodie, Medium Azure and Magenta Hair, Smile / Cheerful
971	The LEGO Movie 2	tlm202	Emmet - Smile / Cheerful, Worn Uniform
971	The LEGO Movie 2	tlm203	Sparkle Baby - Dark Turquoise Star Around Eye
971	The LEGO Movie 2	tlm204	Sparkle Baby - Dark Pink Lightning Around Eye
971	The LEGO Movie 2	tlm205	Stardust Benny
971	The LEGO Movie 2	tlm206	Sweet Mayhem - Cheerful, Hair
67	Town	twn376	Child - Girl, Orange Halter Top with Flowers, Red Short Legs, Medium Nougat Hair, Freckles
67	Town	twn377	Fairground Carousel Rider - Female, Dark Azure and White Striped Shirt with Red Scarf, Green Legs, Reddish Brown Ponytail
971	The LEGO Movie 2	tlm207	Lucy Wyldstyle with Hood Folded Down, Raised Eyebrows / Furious
67	Town	twn378	Male with Blue Jacket over Dark Red V-Neck Sweater and Reddish Brown Legs
971	The LEGO Movie 2	tlm208	Emmet - Lopsided Smile, Eyebrows / Scared, Dark Blue Uniform
971	The LEGO Movie 2	tlm209	Rex Dangervest - Angry / Confused with Jet Pack
842	SPEED CHAMPIONS	sc078	1974 Porsche 911 Turbo 3.0 Driver
771	Friends	frnd330	Friends Stephanie - Bright Pink Layered Skirt, Magenta and Medium Blue Swimsuit Top, Sunglasses
771	Friends	frnd331	Friends Andrea - White Skirt, Dark Turquoise and Gold Swimsuit Tube Top, Flower
850	Jurassic World / Legend of Isla Nublar	jw052	Claire Dearing - Sand Green Shirt
850	Jurassic World / Legend of Isla Nublar	jw053	Danny Nedermeyer - Flower Shirt
817	LEGO Ideas (CUUSOO)	idea053	Mom, Freckles, Medium Nougat Jacket, Dark Brown Hair Swept Left Tousled
817	LEGO Ideas (CUUSOO)	idea052	Dad, Stubble, Shirt with Dark Green Collar, Medium Nougat Hair Spiked
817	LEGO Ideas (CUUSOO)	idea055	Child - Boy, Dark Red Jacket, Dark Tan Short Legs, Dark Orange Tousled Hair, Glasses
817	LEGO Ideas (CUUSOO)	idea054	Child - Girl, Dark Tan Vest over Dark Azure Shirt, Dark Brown Short Legs, Dark Blue Cap with Dark Orange Ponytail, Freckles
759	NINJAGO / Legacy	njo551	Cole - Legacy, Sons of Garmadon Robe
771	Friends	gen134	Skeleton - Standard Skull, Bent Arms Vertical Grip, White Chef Toque
771	Friends	gen135	Skeleton - Standard Skull, Bent Arms Vertical Grip, Black Bicorne Hat with Skull and Crossbones, White Plume
771	Friends	frnd335	Friends Chloe - Dark Pink and White Swimsuit Top, Bright Green Mermaid Hips and Tail
771	Friends	frnd336	Friends Zack - Dark Red Cropped Trousers Large Pockets, Red and White Striped Shirt, Pirate Tricorne Hat, White Plume
771	Friends	frnd332	Friends Olivia (Nougat) - Dark Pink Skirt and Dark Blue Leggings, Dark Pink Top, Blue Jacket, Bow
771	Friends	frnd334	Friends Stephanie - Yellow Skirt, Medium Azure and White Top, Sunglasses
771	Friends	frnd333	Friends Emma - Light Aqua Layered Skirt, Light Aqua and Bright Pink Scallop Top, Sunglasses
1042	Hidden Side	hs016	Mr. Clarke
1042	Hidden Side	hs011	Parker L. Jackson - Denim Jacket with Beanie (Smile / Grumpy)
1042	Hidden Side	hs014	Parker L. Jackson - Denim Jacket with Beanie (Open Mouth Smile / Scared)
1042	Hidden Side	hs012	Nanna
1042	Hidden Side	hs013	Bill
1042	Hidden Side	hs009	Jack Davids - White Hoodie with Cap and Hood (Lopsided Smile / Scared)
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo552	Pyro Slayer with Neck Bracket
1042	Hidden Side	hs015	Rose Davids
1042	Hidden Side	hs010	Douglas Elton / El Fuego - Coveralls with Helmet and Cape
771	Friends	frnd337	Friends Mia - Lime Cropped Trousers,  Medium Blue Top with 3 Butterflies, Lavender Ski Helmet with Dark Red Hair, Life Jacket
1042	Hidden Side	hs017	Wade
227	Harry Potter / Goblet of Fire	hp194	Baby / Infant - with Stud Holder on Back with White Evil Face Pattern (Baby Lord Voldemort)
1042	Hidden Side	hs018	Jack Davids - Red Jacket with Cap and Hood (Lopsided Smile / Scared)
227	Harry Potter / Goblet of Fire	hp199	Statue - Tom Riddle Grave
227	Harry Potter / Goblet of Fire	hp195	Harry Potter - Tournament Uniform Paneled Shirt, Detailed, Medium Legs
227	Harry Potter / Goblet of Fire	hp197	Lord Voldemort - White Head, Black Skirt, Smile with Teeth
227	Harry Potter / Goblet of Fire	hp196	Peter Pettigrew (Wormtail) - Black Suit, Light Bluish Gray Right Hand
227	Harry Potter / Goblet of Fire	hp198	Death Eater - Wizard Hat
850	Jurassic World / Legend of Isla Nublar	jw054	Sinjin Prescott - Backpack
771	Friends	frnd338	Friends Andrea - Dark Blue Skirt, Metallic Light Blue Vest over Magenta Top, Sunglasses
167	DUPLO / Disney / Toy Story	47394pb274	Duplo Figure Lego Ville, Male, Buzz Lightyear with Detailed Suit (6259426)
167	DUPLO / Disney / Toy Story	47394pb275	Duplo Figure Lego Ville, Male, Woody with Open Mouth Pattern (6269893)
167	DUPLO / DUPLO, Train	47394pb046a	Duplo Figure Lego Ville, Male Train Conductor, Black Legs, Blue Jacket with Tie, Nougat Hands, Red Hat, Smile with Teeth
1042	Hidden Side	hs019	Parker L. Jackson - Black Top with Beanie (Smile / Grumpy)
746	Collectible Minifigures / Series 19 Minifigures	col341	Video Game Champ, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col342	Shower Guy, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col343	Fright Knight, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col344	Monkey King, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col345	Programmer, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col347	Mummy Queen, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col348	Jungle Explorer, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col349	Fire Fighter, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col350	Dog Sitter, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col351	Pizza Costume Guy, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col352	Galactic Bounty Hunter, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col353	Gardener, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col354	Rugby Player, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col355	Fox Costume Girl, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col356	Bear Costume Guy, Series 19 (Minifigure Only without Stand and Accessories)
746	Collectible Minifigures / Series 19 Minifigures	col357	Mountain Biker, Series 19 (Minifigure Only without Stand and Accessories)
67	Town	chef026	Chef - Black Legs, Open Mouth Smile, Hair in Bun, 'LEGO HOUSE Home of the Brick' on Back, Female
1042	Hidden Side	hs020	Paul
1042	Hidden Side	hs021	Ms. Santos
1042	Hidden Side	hs022	Chuck
878	Disney	dis042	Mickey Mouse - Blue Overalls, Red Bandana
878	Disney	dis043	Minnie Mouse - Red Polka Dot Skirt
878	Disney	dis044	Goofy - Turtleneck Top and Bright Light Orange Vest
878	Disney	dis045	Chip - Dark Blue Suit
878	Disney	dis046	Dale - Dark Blue Vest
771	Friends	frnd339	Friends Zobo the Robot - Roller Skate and Trans-Yellow Round Tile
1197	BrickLink Designer Program	adp004	Bikes! Man
1197	BrickLink Designer Program	adp005	Bikes! Woman
67	Town / City / Traffic	cty1072	Mechanic Female, Medium Blue Shirt and Blue Overalls, Dark Orange Ponytail
67	Town / City / Traffic	cty1073	Sports Car Driver, Light Bluish Gray Hoodie with Dark Red Shirt, Tan Hair Swept Back Tousled
67	Town / City / Traffic	cty1074	Harl Hubbs - Utility Belt
67	Town / City / Traffic	cty1075	Gas Station Worker
746	Collectible Minifigures / Series 19 Minifigures	col346	Robot Dog
67	Town / City / Space Port	cty1076	Astronaut - Male, White Spacesuit with Orange Lines, Thin Grin
67	Town / City / Space Port	cty1077	City Space Robot, Treadwell, Medium Azure Eyes
65	Star Wars / Star Wars Episode 8	sw1039	Luke Skywalker, Old (Dark Brown Robe)
65	Star Wars / Star Wars Other	sw1040	Festive Gonk Droid (GNK Power Droid)
67	Town	twn192a	Chef - White Torso with 8 Buttons, Light Bluish Gray Wrinkles, WITH Back Print, White Legs, Standard Grin
227	Harry Potter / Goblet of Fire	hp201	Madame Olympe Maxime - Dark Red Dress
227	Harry Potter / Goblet of Fire	hp200	Rubeus Hagrid - Reddish Brown Topcoat with Buttons
227	Harry Potter / Goblet of Fire	hp202	Fleur Delacour - Bright Light Blue Robe
227	Harry Potter / Goblet of Fire	hp203	Gabrielle Delacour
167	DUPLO / DUPLO, Town / Construction	47394pb156a	Duplo Figure Lego Ville, Male, Dark Bluish Gray Legs, Orange Vest with Zipper and Pockets, Orange Construction Helmet, Oval Eyes (6273398)
771	Friends	frnd340	Friends Zobo the Robot - Santa
771	Friends	frnd341	Friends Zobita the Robot - Chef
771	Friends	frnd342	Friends Mia - Dark Blue Trousers, Patterned Top
390	Holiday & Event / Christmas	hol160	Snowman with 2 x 2 Round Brick as Legs
167	DUPLO / Disney / Disney Princess / Frozen	47394pb276	Duplo Figure Lego Ville, Disney Princess, Anna
167	DUPLO / Disney / Disney Princess / Frozen	47394pb277	Duplo Figure Lego Ville, Disney Princess, Elsa (6269877)
167	DUPLO / Disney / Disney Princess / Frozen	dupsnowman01	Duplo Figure, Disney Princess, Olaf
67	Town / City / Recreation	cty1078	Ski Patrol Member - Male, Dark Blue Helmet
67	Town / City / Recreation	cty1079	Ski Patrol Member - Female, Dark Blue Helmet
67	Town / City / Recreation	cty1080	Girl - Dark Azure Jacket, Medium Lavender Short Legs, Ushanka Hat
67	Town / City / Recreation	cty1081	Boy - Dark Purple Jacket, Dark Bluish Gray Short Legs, Dark Azure Beanie
67	Town / City / Recreation	cty1082	Helicopter Pilot - Dark Tan Vest Over Dark Azure Shirt, White Helmet
67	Town / City / Recreation	cty1083	Ski Patrol Member - Female, Red Jacket, Dark Blue Cap, Ponytail
67	Town / City / Recreation	cty1084	Hot Drinks Stand Clerk - Female, Dark Tan Sweater, Scarf, Ponytail
67	Town / City / Recreation	cty1085	Customer - Female, Medium Nougat Jacket, Light Bluish Gray Legs, Dark Bluish Gray Beanie, Orange Scarf
67	Town / City / Recreation	cty1086	Ski Shop Clerk - Male, Green Jacket over Raccoon Shirt, Black Hair
67	Town / City / Recreation	cty1087	Snowboarder - Male, Medium Blue Jacket, Light Bluish Gray Sports Helmet
67	Town / City / Recreation	cty1088	Skier - Female, Bright Light Blue Hoodie, Medium Azure Ski Helmet, Ponytail
390	Holiday & Event / Christmas	hol161	Snow Wizard
227	Harry Potter	hp204	Statue - Hogwarts Architect (Monochrome)
390	Holiday & Event / Christmas	hol162	Sweeper - Medium Blue Jacket with Pockets, Fur-Lined Hood
390	Holiday & Event / Christmas	hol163	Boy - Freckles, Green Sweater, Tan Short Legs, Blue Cap with Tiny Yellow Propeller
390	Holiday & Event / Christmas	hol165	Grandmother - Dark Tan Fair Isle Sweater, Nougat Hair, Glasses
390	Holiday & Event / Christmas	hol166	Snowmobile Driver - Male, Tan Knit Sweater, White Legs, Dark Bluish Gray Hair
65	Star Wars / Star Wars Episode 4/5/6	sw1043	Imperial Officer (Junior Lieutenant / Lieutenant) - Dual Molded Legs
65	Star Wars / Star Wars Episode 4/5/6	sw1044	Imperial Crewmember - Printed Arms
227	Harry Potter	hp205	Professor Filius Flitwick - Light Bluish Gray Vest
227	Harry Potter	hp206	Harry Potter - Dark Blue Sweater with Letter H, Tan Short Legs
227	Harry Potter	hp152a	Professor Minerva McGonagall - Single Sided Head
227	Harry Potter	hp207	Ron Weasley - Dark Red Sweater with Letter R
227	Harry Potter	hp208	Hermione Granger - Hogwarts Robe Clasped with Gryffindor Shield, Black Short Legs
167	DUPLO / Disney / Disney Junior / Mickey	47394pb278	Duplo Figure Lego Ville, Mickey Mouse, Red Pants and Scarf (6263148 / 6269879)
65	Star Wars / Star Wars Episode 4/5/6	sw1041	Gonk Droid (GNK Power Droid), Dark Turquoise
65	Star Wars / Star Wars Episode 4/5/6	sw1042	Mouse Droid (MSE-6-series Repair Droid) - Sloped Sides
167	DUPLO / Disney / Disney Junior / Mickey	47394pb279	Duplo Figure Lego Ville, Goofy, Orange Sweater, Blue Legs (6263058)
167	DUPLO	47394pb023a	Duplo Figure Lego Ville, Male, Blue Legs, Tan Top with Buttons and Rag in Pocket, Black Hair, Nougat Hands (Mechanic)
1042	Hidden Side	hs023	Paola
1042	Hidden Side	hs024	Rocky
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo553	Pyro Whipper
759	NINJAGO / Legacy	njo554	Wyplash
759	NINJAGO / Hunted	njo555	Wu Teen (Sensei Wu), White Training Gi
48	Belville	belvfairy10	Belville Fairy - Pink with Stars Pattern
817	LEGO Ideas (CUUSOO)	idea056	Ross Geller
817	LEGO Ideas (CUUSOO)	idea057	Monica Geller
817	LEGO Ideas (CUUSOO)	idea058	Chandler Bing
817	LEGO Ideas (CUUSOO)	idea059	Rachel Green
817	LEGO Ideas (CUUSOO)	idea060	Joey Tribbiani
817	LEGO Ideas (CUUSOO)	idea061	Phoebe Buffay
817	LEGO Ideas (CUUSOO)	idea062	Gunther
390	Holiday & Event / Christmas	hol168	Gingerbread Woman
390	Holiday & Event / Christmas	hol169	Gingerbread Man - Moustache
67	Town / City	cty1089	Pizza Delivery Guy - Hooded Sweatshirt, Dark Blue Legs, Black Helmet
1042	Hidden Side	hs025	Dwayne
1042	Hidden Side	hs026	Joey
273	BIONICLE / Visorak	51991e2	Bionicle Mini - Visorak Suukorak (Glow in the Dark Left Side)
273	BIONICLE / Visorak	51991e1	Bionicle Mini - Visorak Suukorak (Glow in the Dark Right Side)
1197	BrickLink Designer Program	adp006	Carnival Boy
1197	BrickLink Designer Program	adp007	Carnival Man
1197	BrickLink Designer Program	adp008	Carnival Woman
34	Space / Classic Space	sp052a	Classic Space - White with Blue Jet Pack
65	Star Wars / Star Wars Episode 4/5/6	sw1046	Obi-Wan Kenobi (Old, Standard Cape, Hood Basic)
65	Star Wars / Star Wars Episode 9	sw1047	Temmin 'Snap' Wexley - Medium Nougat Lines Under Eyes and Chin
65	Star Wars / Star Wars Episode 9	sw1048	Lieutenant Connix
65	Star Wars / Star Wars Episode 9	sw1049	Poe Dameron (White Shirt)
65	Star Wars / Star Wars Episode 9	sw1050	Zorii Bliss
65	Star Wars / Star Wars Episode 9	sw1051	D-O
65	Star Wars / Star Wars Episode 9	sw1052	Astromech Droid, Dark Turquoise
65	Star Wars / Star Wars Episode 9	sw1053	First Order Snowtrooper with Cape
65	Star Wars / Star Wars Episode 9	sw1054	Rey - White Tied Robe
65	Star Wars / Star Wars Episode 9	sw1055	First Order Jet Trooper
65	Star Wars / Star Wars Episode 9	sw1056	First Order Treadspeeder Driver
65	Star Wars / Star Wars The Mandalorian	sw1057	The Mandalorian / Din Djarin / 'Mando' - Brown Durasteel Armor
65	Star Wars / Star Wars The Mandalorian	sw1058	Carasynthia 'Cara' Dune
65	Star Wars / Star Wars The Mandalorian	sw1059	Klatooinian Raider with Armor Neck
65	Star Wars / Star Wars The Mandalorian	sw1060	Klatooinian Raider with Helmet
65	Star Wars / Star Wars Episode 9	sw1061	Supreme Leader Kylo Ren (Cape)
65	Star Wars / Star Wars Episode 9	sw1062	General Pryde
65	Star Wars / Star Wars Episode 9	sw1063	Knight of Ren (Ap'lek)
65	Star Wars / Star Wars Episode 9	sw1064	Knight of Ren (Ushar)
65	Star Wars / Star Wars Episode 9	sw1065	Sith Trooper - Episode 9
65	Star Wars / Star Wars Episode 9	sw1066	Finn - Medium Nougat Jacket, Dark Blue Legs with Holster
65	Star Wars / Star Wars Episode 9	sw1067	Lando Calrissian, Old (Cape with Collar)
65	Star Wars / Star Wars Episode 9	sw1068	Boolio
65	Star Wars / Star Wars Episode 4/5/6	sw1045	Imperial Gunner (Closed Mouth, White Imperial Logo)
1042	Hidden Side	hs027	Chef Enzo
1042	Hidden Side	hs028	Ronny
1042	Hidden Side	hs029	Sally
878	Disney / Disney Princess / Frozen / Frozen II	dp069	Elsa - Glitter Cape with Two Tails, Medium Blue Skirt with White Shoes, Lopsided Grin
878	Disney / Disney Princess / Frozen / Frozen II	dp070	Anna - White Dress, Tan Shrug, Bow
878	Disney / Disney Princess / Frozen / Frozen II	dp071	Elsa - Lavender and Medium Lavender Dress
878	Disney / Disney Princess / Frozen / Frozen II	dp072	Kristoff - Black Tunic, Dark Orange Shirt, Dark Tan Boots
878	Disney / Disney Princess / Frozen / Frozen II	dp073	Anna - Black Dress, Magenta and Dark Purple Cape, Wide Smile
878	Disney / Disney Princess / Frozen / Frozen II	dp074	Olaf - Mini Doll Body, Metallic Light Blue Snowflakes
878	Disney / Disney Princess / Frozen / Frozen II	dp075	Lieutenant Matthias - Sand Green Uniform
878	Disney / Disney Princess / Frozen	dp076	Elsa - Medium Blue Long Narrow Cape with Snowflakes, Lavender Sleeves
390	Holiday & Event / Christmas	hol170	Snowman with 2 x 2 Truncated Cone as Legs
67	Town / City / Police	cty1090	Police - City Officer Female, Bright Light Blue Shirt with Badge and Radio, Dark Blue Legs, Dark Blue Cap with Dark Orange Ponytail, Sunglasses
817	LEGO Ideas (CUUSOO)	idea063	Paleontologist
817	LEGO Ideas (CUUSOO)	idea064	LEGO Sapiens
9	Castle	cas553	Peasant - Blue Legs, Black Hood, D-Basket
975	Overwatch	ow015	Hammond
572	LEGOLAND Parks	LLP010	Child - Girl, Bright Pink Striped Shirt with Cat Head, Medium Lavender Short Legs, Medium Nougat Ponytail, Freckles
572	LEGOLAND Parks	LLP007	LEGOLAND Park Boy with Reddish Brown Hair, Hoodie with Zipper over Lime and Green Striped Shirt and Green Legs
572	LEGOLAND Parks	LLP016	LEGOLAND Park Worker Male with Glasses, Dark Blue Hat, Red Polo Shirt with 'LEGOLAND' on Back and Dark Blue Legs
572	LEGOLAND Parks	LLP014	LEGOLAND Park Visitor - Male, Lime Sleeveless Hoodie, Dark Green Legs, Black Hair
572	LEGOLAND Parks	LLP008	LEGOLAND Park Boy with Tan Hair, Shirt with Red Collar and Shoulders, Spaceship Orbiting Classic Space Helmet Pattern and Short Blue Legs
572	LEGOLAND Parks	LLP009	LEGOLAND Park Girl with Black Bob Cut Hair, Bright Light Blue Hooded Sweatshirt Open with Purple Shirt with Silver Star Pattern and White Short Legs
572	LEGOLAND Parks	LLP011	LEGOLAND Park Worker Female with Dark Blue Hat and Dark Orange Ponytail, Red Polo Shirt with 'LEGOLAND' on Back and Dark Blue Legs
572	LEGOLAND Parks	LLP012	LEGOLAND Park Female with Dark Brown Ponytail, Bright Pink Shirt, Medium Azure Legs
572	LEGOLAND Parks	LLP013	LEGOLAND Park Female with Dark Orange Short Hair, Medium Lavender Shirt, Black Legs
572	LEGOLAND Parks	LLP015	LEGOLAND Park Male with Dark Brown Hair, Medium Nougat Torso Argyle Sweater, Tan Legs
34	Space / Exploriens	sp010a	Exploriens Droid - Trans-Neon Green Light
67	Town	twn376a	Child - Girl, Orange Halter Top with Flowers and High Back, Red Short Legs, Medium Nougat Hair, Freckles
768	Super Heroes / Tim Burton's Batman	sh607	Batman - One Piece Cowl and Cape with Complex Bat Logo (1989)
768	Super Heroes / Tim Burton's Batman	sh608	The Joker - Dark Turquoise Bow Tie, Printed Legs
768	Super Heroes / Tim Burton's Batman	sh609	Vicki Vale
759	NINJAGO / Secrets of the Forbidden Spinjitzu	njo556	Blizzard Samurai - Armor, Ninja Helmet
545	FIRST LEGO League	fst032	FIRST LEGO League (FLL) City Shaper Female
390	Holiday & Event / Halloween	hol171	Spider Lady - Magenta Web Dress
390	Holiday & Event / Halloween	hol172	Vampire - Dark Purple Vest
390	Holiday & Event / Halloween	hol173	Wacky Witch - Dark Orange Floppy Hat
67	Town / City / Police	cty1091	Mountain Police - Officer Male, Orange Sunglasses
